name,price_raw,weight_raw,stackable_raw,rarity_raw,category_raw,subcategory_raw,url
Penking Cap Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/penking-cap-schematic-1/
Penking Cap,500G,4,No,COMMON,Head,,https://paldex.gg/items/penking-cap/
Petallia Bounty Token,1G,0,Yes,UNCOMMON,Boss rewards,,https://paldex.gg/items/petallia-bounty-token/
Phantom Ring,"121,860G",2,No,EPIC,Accessory,,https://paldex.gg/items/phantom-ring/
Phantom Ring Schematic,"2,750G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/phantom-ring-schematic/
Pizza,"1,090G",0.5,Yes,COMMON,Meat dishes,,https://paldex.gg/items/pizza/
Plasma Cannon Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/plasma-cannon-schematic-1/
Plasma Cannon Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/plasma-cannon-schematic-3/
Plasma Cannon Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/plasma-cannon-schematic-4/
Plasma Cannon Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/plasma-cannon-schematic-2/
Plasma Cannon,"1,196,020G",30,No,COMMON,Rocket launchers,,https://paldex.gg/items/plasma-cannon/
Plasma Multicutter,"584,400G",50,No,LEGENDARY,Melee,,https://paldex.gg/items/plasma-multicutter/
Plasma Rifle Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/plasma-rifle-schematic-1/
Plasma Rifle Ammo,"3,910G",0.025,Yes,COMMON,Ammo,,https://paldex.gg/items/plasma-rifle-ammo/
Plasma Cartridge,"2,190G",0.5,Yes,COMMON,Ammo,,https://paldex.gg/items/plasma-cartridge/
Plasma Rifle Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/plasma-rifle-schematic-3/
Plasma Rifle Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/plasma-rifle-schematic-2/
Plasma Rifle,"4,134,020G",5,No,COMMON,Assault rifles,,https://paldex.gg/items/plasma-rifle/
Plasteel Armor Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/plasteel-armor-schematic-1/
Plasma Rifle Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/plasma-rifle-schematic-4/
Plasteel Armor Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/plasteel-armor-schematic-3/
Plasteel Armor Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/plasteel-armor-schematic-4/
Plasteel Armor Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/plasteel-armor-schematic-2/
Plasteel Helmet Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/plasteel-helmet-schematic-1/
Plasteel Armor,"151,560G",35,No,COMMON,Body,,https://paldex.gg/items/plasteel-armor/
Plasteel Helmet Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/plasteel-helmet-schematic-3/
Plasteel,"2,520G",1,Yes,COMMON,Ingots,,https://paldex.gg/items/plasteel/
Polapup Saddle,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/polapup-saddle/
Plasteel Helmet Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/plasteel-helmet-schematic-2/
Plasteel Helmet,"97,980G",12,No,COMMON,Head,,https://paldex.gg/items/plasteel-helmet/
Polapup Terra Saddle,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/polapup-terra-saddle/
Poison Arrow,40G,0.025,Yes,COMMON,Ammo,,https://paldex.gg/items/poison-arrow/
Plasteel Helmet Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/plasteel-helmet-schematic-4/
Potato Seeds,50G,0.05,Yes,COMMON,Pal materials,,https://paldex.gg/items/potato-seeds/
Polymer,"1,080G",0.5,Yes,COMMON,Processed,,https://paldex.gg/items/polymer/
Power Lotus (L),"30,000G",0.1,Yes,EPIC,Pal materials,,https://paldex.gg/items/power-lotus-l/
Power Fruit,10G,1,Yes,LEGENDARY,Talent boosters,,https://paldex.gg/items/power-fruit/
Power Lotus (S),"20,000G",0.1,Yes,RARE,Pal materials,,https://paldex.gg/items/power-lotus-s/
Precious Claw,"7,500G",0,Yes,UNCOMMON,Pal materials,,https://paldex.gg/items/precious-claw/
Potato,100G,1,Yes,COMMON,Produce,,https://paldex.gg/items/potato/
Precious Entrails,"12,500G",0,Yes,RARE,Pal materials,,https://paldex.gg/items/precious-entrails/
Powerful Fishing Magnet,710G,0.1,Yes,RARE,Other,,https://paldex.gg/items/powerful-fishing-magnet/
Precious Dragon Stone,"15,000G",0,Yes,RARE,Pal materials,,https://paldex.gg/items/precious-dragon-stone/
Precious Plume,"10,000G",0,Yes,UNCOMMON,Pal materials,,https://paldex.gg/items/precious-plume/
Precious Pelt,"5,000G",0,Yes,UNCOMMON,Pal materials,,https://paldex.gg/items/precious-pelt/
Primitive Sword,"5,160G",10,No,COMMON,Melee,,https://paldex.gg/items/primitive-sword/
Prototype Shotgun Ammo,"3,870G",0.025,Yes,COMMON,Ammo,,https://paldex.gg/items/prototype-shotgun-ammo/
Predator Core,"20,000G",0,Yes,EPIC,Jewelry,,https://paldex.gg/items/predator-core/
Prototype Shotgun Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/prototype-shotgun-schematic-1/
Prixter Lux Bounty Token,1G,0,Yes,LEGENDARY,Boss rewards,,https://paldex.gg/items/prixter-lux-bounty-token/
Prototype Shotgun Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/prototype-shotgun-schematic-4/
Prototype Shotgun Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/prototype-shotgun-schematic-2/
Prototype Shotgun Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/prototype-shotgun-schematic-3/
Prunelia Bounty Token,1G,0,Yes,EPIC,Boss rewards,,https://paldex.gg/items/prunelia-bounty-token/
Pump-Action Shotgun Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/pump-action-shotgun-schematic-2/
Pump-Action Shotgun Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/pump-action-shotgun-schematic-1/
Pump-Action Shotgun Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/pump-action-shotgun-schematic-4/
Prototype Shotgun,"2,150,100G",20,No,COMMON,Shotguns,,https://paldex.gg/items/prototype-shotgun/
Pump-Action Shotgun Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/pump-action-shotgun-schematic-3/
Pump-Action Shotgun,"61,920G",20,No,COMMON,Shotguns,,https://paldex.gg/items/pump-action-shotgun/
Pure Quartz,500G,5,Yes,COMMON,Ores,,https://paldex.gg/items/pure-quartz/
Pyrin Noct Saddle,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/pyrin-noct-saddle/
Pyrin Bounty Token,1G,0,Yes,UNCOMMON,Boss rewards,,https://paldex.gg/items/pyrin-bounty-token/
Pyrin Saddle,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/pyrin-saddle/
Quivern Bounty Token,1G,0,Yes,RARE,Boss rewards,,https://paldex.gg/items/quivern-bounty-token/
Quivern Saddle,â,0,Yes,RARE,Pal gear,,https://paldex.gg/items/quivern-saddle/
Ragnahawk Saddle,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/ragnahawk-saddle/
Quivern Botan Saddle,â,0,Yes,RARE,Pal gear,,https://paldex.gg/items/quivern-botan-saddle/
Raw Dumud,220G,2,Yes,COMMON,Raw fish,,https://paldex.gg/items/raw-dumud/
Rayhound Cryst Saddle,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/rayhound-cryst-saddle/
Rayhound Saddle,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/rayhound-saddle/
Raw Kelpsea,140G,1,Yes,COMMON,Raw fish,,https://paldex.gg/items/raw-kelpsea/
Refined Ingot,720G,5,Yes,COMMON,Ingots,,https://paldex.gg/items/refined-ingot/
Recovery Meds,"6,180G",0.2,Yes,UNCOMMON,Drugs,,https://paldex.gg/items/recovery-meds/
Rayne Syndicate Flag Schematic,"10,000G",0,Yes,COMMON,Blueprint,,https://paldex.gg/items/rayne-syndicate-flag-schematic/
Red Wooden Lantern Schematic,"10,000G",0,Yes,COMMON,Blueprint,,https://paldex.gg/items/red-wooden-lantern-schematic/
Red Berries,50G,0.2,Yes,COMMON,Produce,,https://paldex.gg/items/red-berries/
Refined Metal Armor Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/refined-metal-armor-schematic-2/
Refined Metal Armor Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/refined-metal-armor-schematic-4/
Refined Metal Armor,"32,690G",35,No,COMMON,Body,,https://paldex.gg/items/refined-metal-armor/
Refined Metal Armor Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/refined-metal-armor-schematic-3/
Refined Metal Armor Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/refined-metal-armor-schematic-1/
Refined Metal Helm Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/refined-metal-helm-schematic-2/
Refined Metal Helm Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/refined-metal-helm-schematic-1/
Refined Metal Axe,"10,320G",20,No,RARE,Melee,,https://paldex.gg/items/refined-metal-axe/
Refined Metal Helm Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/refined-metal-helm-schematic-3/
Refined Metal Helm Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/refined-metal-helm-schematic-4/
Refined Metal Spear,"9,420G",20,No,COMMON,Melee,,https://paldex.gg/items/refined-metal-spear/
Refined Metal Pickaxe,"10,320G",20,No,RARE,Melee,,https://paldex.gg/items/refined-metal-pickaxe/
Reindrix Saddle,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/reindrix-saddle/
Reindrix Stew,610G,0.5,Yes,UNCOMMON,Meat dishes,,https://paldex.gg/items/reindrix-stew/
Refined Metal Helm,"18,540G",12,No,COMMON,Head,,https://paldex.gg/items/refined-metal-helm/
Reinforced Arrow,370G,0.025,Yes,COMMON,Ammo,,https://paldex.gg/items/reinforced-arrow/
Relaxaurus Bounty Token,1G,0,Yes,EPIC,Boss rewards,,https://paldex.gg/items/relaxaurus-bounty-token/
Reindrix Venison,350G,2,Yes,COMMON,Raw meat,,https://paldex.gg/items/reindrix-venison/
Relaxaurus Lux's Missile Launcher,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/relaxaurus-lux-s-missile-launcher/
Relaxaurus' Missile Launcher,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/relaxaurus-missile-launcher/
Reptyro Bounty Token,1G,0,Yes,RARE,Boss rewards,,https://paldex.gg/items/reptyro-bounty-token/
Reptyro Charm Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/reptyro-charm-schematic/
Renjishi Bounty Token,1G,0,Yes,LEGENDARY,Boss rewards,,https://paldex.gg/items/renjishi-bounty-token/
Reptyro Saddle,â,0,Yes,RARE,Pal gear,,https://paldex.gg/items/reptyro-saddle/
Reptyro Charm,"86,040G",2,No,EPIC,Accessory,,https://paldex.gg/items/reptyro-charm/
Ribbuny Botan Bounty Token,1G,0,Yes,RARE,Boss rewards,,https://paldex.gg/items/ribbuny-botan-bounty-token/
Revival Potion,"39,000G",1,Yes,EPIC,Revival,,https://paldex.gg/items/revival-potion/
Reptyro Cryst Saddle,â,0,Yes,RARE,Pal gear,,https://paldex.gg/items/reptyro-cryst-saddle/
Ribbuny Headband,"3,000G",4,No,COMMON,Head,,https://paldex.gg/items/ribbuny-headband/
Rifle Ammo,280G,0.025,Yes,COMMON,Ammo,,https://paldex.gg/items/rifle-ammo/
Ring of Dark Resistance Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/ring-of-dark-resistance-schematic/
Ribbuny Ribbon,500G,0.2,Yes,COMMON,Pal materials,,https://paldex.gg/items/ribbuny-ribbon/
Ring of Dark Resistance,"16,680G",2,No,RARE,Accessory,,https://paldex.gg/items/ring-of-dark-resistance/
Ring of Dragon Resistance Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/ring-of-dragon-resistance-schematic/
Ring of Dragon Resistance,"25,080G",2,No,RARE,Accessory,,https://paldex.gg/items/ring-of-dragon-resistance/
Ribbuny Headband Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/ribbuny-headband-schematic-1/
Ring of Electric Resistance Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/ring-of-electric-resistance-schematic/
Ring of Electric Resistance,"16,680G",2,No,RARE,Accessory,,https://paldex.gg/items/ring-of-electric-resistance/
Ring of Fire Resistance Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/ring-of-fire-resistance-schematic/
Ring of Fire Resistance,"18,480G",2,No,RARE,Accessory,,https://paldex.gg/items/ring-of-fire-resistance/
Ring of Grass Resistance Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/ring-of-grass-resistance-schematic/
Ring of Freight Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/ring-of-freight-schematic/
Ring of Grass Resistance,"16,080G",2,No,RARE,Accessory,,https://paldex.gg/items/ring-of-grass-resistance/
Ring of Freight,"20,400G",2,No,RARE,Accessory,,https://paldex.gg/items/ring-of-freight/
Ring of Ground Resistance,"25,080G",2,No,RARE,Accessory,,https://paldex.gg/items/ring-of-ground-resistance/
Ring of Ground Resistance Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/ring-of-ground-resistance-schematic/
Ring of Ice Resistance Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/ring-of-ice-resistance-schematic/
Ring of Ice Resistance,"18,480G",2,No,RARE,Accessory,,https://paldex.gg/items/ring-of-ice-resistance/
Ring of Neutral Resistance,"14,700G",2,No,RARE,Accessory,,https://paldex.gg/items/ring-of-neutral-resistance/
Ring of Mercy,"16,320G",2,No,RARE,Accessory,,https://paldex.gg/items/ring-of-mercy/
Ring of Trust Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/ring-of-trust-schematic/
Ring of Trust,"66,120G",2,No,EPIC,Accessory,,https://paldex.gg/items/ring-of-trust/
Ring of Water Resistance Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/ring-of-water-resistance-schematic/
Ring of Water Resistance,"23,880G",2,No,RARE,Accessory,,https://paldex.gg/items/ring-of-water-resistance/
Ring of Neutral Resistance Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/ring-of-neutral-resistance-schematic/
Roast Reindrix,420G,2,Yes,COMMON,Meat dishes,,https://paldex.gg/items/roast-reindrix/
Roast Eikthyrdeer,220G,2,Yes,COMMON,Meat dishes,,https://paldex.gg/items/roast-eikthyrdeer/
Rocket Ammo,"2,550G",0.5,Yes,COMMON,Ammo,,https://paldex.gg/items/rocket-ammo/
Roast Rushoar,180G,2,Yes,COMMON,Meat dishes,,https://paldex.gg/items/roast-rushoar/
Ripe Starfruit,10G,1,Yes,LEGENDARY,Rank-up,,https://paldex.gg/items/ripe-starfruit/
Rocket Launcher,"873,360G",30,No,COMMON,Rocket launchers,,https://paldex.gg/items/rocket-launcher/
Rocket Launcher Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/rocket-launcher-schematic-2/
Rocket Launcher Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/rocket-launcher-schematic-1/
Rocket Launcher Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/rocket-launcher-schematic-3/
Rocket Launcher Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/rocket-launcher-schematic-4/
Roujay Saddle,â,0,Yes,LEGENDARY,Pal gear,,https://paldex.gg/items/roujay-saddle/
Ruby,"20,000G",5,Yes,COMMON,Jewelry,,https://paldex.gg/items/ruby/
Rocky Egg,10G,10,No,COMMON,Pal eggs,,https://paldex.gg/items/rocky-egg/
Rushoar Gyoza,840G,0.5,Yes,UNCOMMON,Meat dishes,,https://paldex.gg/items/rushoar-gyoza/
Rushoar Hot Dog,670G,0.5,Yes,RARE,Meat dishes,,https://paldex.gg/items/rushoar-hot-dog/
Rushoar Pork,150G,2,Yes,COMMON,Raw meat,,https://paldex.gg/items/rushoar-pork/
Rushoar Saddle,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/rushoar-saddle/
Rushoar Bacon 'n' Eggs,840G,0.5,Yes,UNCOMMON,Meat dishes,,https://paldex.gg/items/rushoar-bacon-n-eggs/
Sapphire,"30,000G",5,Yes,UNCOMMON,Jewelry,,https://paldex.gg/items/sapphire/
Salad,380G,0.3,Yes,COMMON,Veggie dishes,,https://paldex.gg/items/salad/
Scatter Sphere Launcher,"103,080G",30,No,COMMON,Rocket launchers,,https://paldex.gg/items/scatter-sphere-launcher/
Saya Hat,"10,000G",7,No,LEGENDARY,Head,,https://paldex.gg/items/saya-hat/
Salt-Grilled Skutlass,720G,1,Yes,UNCOMMON,Fish dishes,,https://paldex.gg/items/salt-grilled-skutlass/
Scrapped Tissue Sample,10G,0,Yes,COMMON,Pal materials,,https://paldex.gg/items/scrapped-tissue-sample/
Seafood Pasta,"1,810G",1,Yes,RARE,Fish dishes,,https://paldex.gg/items/seafood-pasta/
Scorching Egg,10G,10,No,COMMON,Pal eggs,,https://paldex.gg/items/scorching-egg/
Seafood Salad,"1,100G",1,Yes,UNCOMMON,Fish dishes,,https://paldex.gg/items/seafood-salad/
Seafoam Echobone,â,0,Yes,LEGENDARY,Essentials,,https://paldex.gg/items/seafoam-echobone/
Selyne Saddle,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/selyne-saddle/
Semi-Auto Rifle Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/semi-auto-rifle-schematic-1/
Semi-Auto Rifle Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/semi-auto-rifle-schematic-2/
Semi-Auto Rifle Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/semi-auto-rifle-schematic-4/
Semi-Auto Rifle,"43,200G",20,No,COMMON,Assault rifles,,https://paldex.gg/items/semi-auto-rifle/
Semi-Auto Rifle Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/semi-auto-rifle-schematic-3/
Semi-Auto Shotgun Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/semi-auto-shotgun-schematic-1/
Semi-Auto Shotgun Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/semi-auto-shotgun-schematic-2/
Semi-Auto Shotgun Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/semi-auto-shotgun-schematic-3/
Semi-Auto Shotgun Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/semi-auto-shotgun-schematic-4/
Shock Grenade,"1,020G",0.1,Yes,COMMON,Thrown,,https://paldex.gg/items/shock-grenade/
Semi-Auto Shotgun,"79,200G",20,No,COMMON,Shotguns,,https://paldex.gg/items/semi-auto-shotgun/
Shotgun Shell,330G,0.025,Yes,COMMON,Ammo,,https://paldex.gg/items/shotgun-shell/
Shroomer Hat,"1,000G",4,No,COMMON,Head,,https://paldex.gg/items/shroomer-hat/
Shaolong Saddle,â,0,Yes,LEGENDARY,Pal gear,,https://paldex.gg/items/shaolong-saddle/
Shadowbeak Saddle,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/shadowbeak-saddle/
Shroomer Noct Saddle,â,0,Yes,RARE,Pal gear,,https://paldex.gg/items/shroomer-noct-saddle/
Shroomly Bounty Token,1G,0,Yes,LEGENDARY,Boss rewards,,https://paldex.gg/items/shroomly-bounty-token/
Sibelyx Bounty Token,1G,0,Yes,UNCOMMON,Boss rewards,,https://paldex.gg/items/sibelyx-bounty-token/
Shroomer Saddle,â,0,Yes,RARE,Pal gear,,https://paldex.gg/items/shroomer-saddle/
Silk Hat Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/silk-hat-schematic-1/
Sibelyx Hat,500G,4,No,COMMON,Head,,https://paldex.gg/items/sibelyx-hat/
Silk Hat,"8,640G",4,No,COMMON,Head,,https://paldex.gg/items/silk-hat/
Silvance's Plume,1G,0,Yes,LEGENDARY,Boss rewards,,https://paldex.gg/items/silvance-s-plume/
Silent Echobone,â,0,Yes,LEGENDARY,Essentials,,https://paldex.gg/items/silent-echobone/
Silvegis Emblem Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/silvegis-emblem-schematic/
Silvegis Bounty Token,1G,0,Yes,EPIC,Boss rewards,,https://paldex.gg/items/silvegis-bounty-token/
Silvegis Saddle,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/silvegis-saddle/
Silvegis Emblem,"81,420G",2,No,EPIC,Accessory,,https://paldex.gg/items/silvegis-emblem/
Silver Key,1G,0.1,Yes,RARE,Other,,https://paldex.gg/items/silver-key/
Single-Shot Rifle Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/single-shot-rifle-schematic-1/
Simple Bait,160G,0.025,Yes,COMMON,Bait,,https://paldex.gg/items/simple-bait/
Single-Shot Rifle Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/single-shot-rifle-schematic-3/
Single-Shot Rifle Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/single-shot-rifle-schematic-2/
Single-Shot Rifle,"26,160G",20,No,COMMON,Assault rifles,,https://paldex.gg/items/single-shot-rifle/
Single-Shot Rifle Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/single-shot-rifle-schematic-4/
Single-Shot Sphere Launcher,"23,640G",30,No,COMMON,Rocket launchers,,https://paldex.gg/items/single-shot-sphere-launcher/
Skill Fruit: Implode,"3,000G",0,Yes,RARE,Skill fruits,,https://paldex.gg/items/skill-fruit-implode/
Skill Fruit: Air Cannon,"1,000G",0,Yes,UNCOMMON,Skill fruits,,https://paldex.gg/items/skill-fruit-air-cannon/
Skill Fruit: Power Bomb,"3,000G",0,Yes,RARE,Skill fruits,,https://paldex.gg/items/skill-fruit-power-bomb/
Skill Fruit: Holy Burst,"5,000G",0,Yes,EPIC,Skill fruits,,https://paldex.gg/items/skill-fruit-holy-burst/
Skill Fruit: Air Blade,"3,000G",0,Yes,RARE,Skill fruits,,https://paldex.gg/items/skill-fruit-air-blade/
Skill Fruit: Pal Blast,"5,000G",0,Yes,EPIC,Skill fruits,,https://paldex.gg/items/skill-fruit-pal-blast/
Skill Fruit: Power Shot,"1,000G",0,Yes,UNCOMMON,Skill fruits,,https://paldex.gg/items/skill-fruit-power-shot/
Skutlass Sashimi,600G,5,Yes,UNCOMMON,Raw meat,,https://paldex.gg/items/skutlass-sashimi/
Slider Module,"68,350G",1,No,RARE,Capture item modifier,,https://paldex.gg/items/slider-module/
Small Pal Soul,10G,0.1,Yes,UNCOMMON,Pal materials,,https://paldex.gg/items/small-pal-soul/
Slowatt Bounty Token,1G,0,Yes,LEGENDARY,Boss rewards,,https://paldex.gg/items/slowatt-bounty-token/
SMG Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/smg-schematic-2/
SMG Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/smg-schematic-1/
Small Pouch,1G,0,Yes,COMMON,Bag upgrades,,https://paldex.gg/items/small-pouch/
Small Feed Bag,1G,0,Yes,COMMON,Ability unlocks,,https://paldex.gg/items/small-feed-bag/
SMG Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/smg-schematic-3/
Smokie Bounty Token,1G,0,Yes,EPIC,Boss rewards,,https://paldex.gg/items/smokie-bounty-token/
SMG,"29,380G",15,No,COMMON,Assault rifles,,https://paldex.gg/items/smg/
Smokie's Harness,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/smokie-s-harness/
Snock Bounty Token,1G,0,Yes,LEGENDARY,Boss rewards,,https://paldex.gg/items/snock-bounty-token/
SMG Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/smg-schematic-4/
Sniper Module II,"120,840G",1,No,EPIC,Capture item modifier,,https://paldex.gg/items/sniper-module-ii/
Sniper Module,"31,440G",1,No,RARE,Capture item modifier,,https://paldex.gg/items/sniper-module/
Soft Hat Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/soft-hat-schematic-1/
Sol Sphere,"21,000G",0.1,Yes,EPIC,Spheres,,https://paldex.gg/items/sol-sphere/
Soft Hat,"5,860G",3,No,COMMON,Head,,https://paldex.gg/items/soft-hat/
Special Cake,"20,400G",1,Yes,LEGENDARY,Veggie dishes,,https://paldex.gg/items/special-cake/
Soralite,"2,500G",5,Yes,COMMON,Ores,,https://paldex.gg/items/soralite/
Speed Elixir,"264,000G",1,Yes,LEGENDARY,Stat boosters,,https://paldex.gg/items/speed-elixir/
Solmora Lux Saddle,â,0,Yes,LEGENDARY,Pal gear,,https://paldex.gg/items/solmora-lux-saddle/
Soralite Ingot,"7,200G",3,Yes,COMMON,Ingots,,https://paldex.gg/items/soralite-ingot/
Solmora Saddle,â,0,Yes,LEGENDARY,Pal gear,,https://paldex.gg/items/solmora-saddle/
Speed Lotus (L),"30,000G",0.1,Yes,EPIC,Pal materials,,https://paldex.gg/items/speed-lotus-l/
Speed Remedy,"120,000G",1,Yes,EPIC,Stat boosters,,https://paldex.gg/items/speed-remedy/
Speed Lotus (S),"20,000G",0.1,Yes,RARE,Pal materials,,https://paldex.gg/items/speed-lotus-s/
Spirit Emperor's Baton Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/spirit-emperor-s-baton-schematic/
Spirit Emperor's Baton,"39,480G",2,No,EPIC,Accessory,,https://paldex.gg/items/spirit-emperor-s-baton/
Spring Rolls,"1,260G",0.5,Yes,RARE,Meat dishes,,https://paldex.gg/items/spring-rolls/
Stamina Elixir,"264,000G",1,Yes,LEGENDARY,Stat boosters,,https://paldex.gg/items/stamina-elixir/
Splatterina Bounty Token,1G,0,Yes,LEGENDARY,Boss rewards,,https://paldex.gg/items/splatterina-bounty-token/
Splatterina Hat,"1,000G",4,No,COMMON,Head,,https://paldex.gg/items/splatterina-hat/
Stamina Lotus (L),"30,000G",0.1,Yes,EPIC,Pal materials,,https://paldex.gg/items/stamina-lotus-l/
Stamina Remedy,"120,000G",1,Yes,EPIC,Stat boosters,,https://paldex.gg/items/stamina-remedy/
Starfruit â3,10G,1,Yes,EPIC,Rank-up,,https://paldex.gg/items/starfruit-3/
Starfruit â1,10G,1,Yes,EPIC,Rank-up,,https://paldex.gg/items/starfruit-1/
